,column,class1,class2,stat,p_value
724,13cs_ii/c2h_ii,C,U,0.7272727272727273,0.029304029304029304
725,13cs_ii/c2h_ii,H,P,0.4789915966386555,0.0006903546903321635
726,13cs_ii/c2h_ii,H,U,0.5561497326203209,0.0029161012755935032
727,13cs_ii/c2h_ii,P,U,0.2077922077922078,0.8369897712434105
728,13cs_ii/sio_ii,Q,A,0.8,0.0003125471674894012
729,13cs_ii/sio_ii,Q,C,0.8571428571428571,0.5
730,13cs_ii/sio_ii,Q,H,0.8571428571428571,0.00013753806857255132
731,13cs_ii/sio_ii,Q,P,0.6071428571428571,0.21212121212121218
732,13cs_ii/sio_ii,Q,U,0.5714285714285714,0.21212121212121213
733,13cs_ii/sio_ii,A,C,0.7428571428571429,0.5555555555555556
734,13cs_ii/sio_ii,A,H,0.2360248447204969,0.3569526112271352
735,13cs_ii/sio_ii,A,P,0.19285714285714287,0.9951368372421004
736,13cs_ii/sio_ii,A,U,0.34285714285714286,0.4439234336538573
737,13cs_ii/sio_ii,C,H,0.5652173913043478,0.9166666666666666
738,13cs_ii/sio_ii,C,P,0.75,0.8
739,13cs_ii/sio_ii,C,U,0.7142857142857143,0.75
740,13cs_ii/sio_ii,H,P,0.358695652173913,0.663019943019943
741,13cs_ii/sio_ii,H,U,0.42857142857142855,0.2035976029079477
742,13cs_ii/sio_ii,P,U,0.32142857142857145,0.8909090909090908
743,13cs_ii/h41a_ii,A,C,0.75,0.8
744,13cs_ii/h41a_ii,A,H,0.625,0.2222222222222222
745,13cs_ii/h41a_ii,C,H,0.625,0.8888888888888888
746,13c34s_ii/hcop_ii,A,H,1.0,0.2
747,13c34s_ii/hcop_ii,A,P,1.0,0.6666666666666666
748,13c34s_ii/hcop_ii,A,U,0.6666666666666666,0.6
749,13c34s_ii/hcop_ii,H,P,1.0,0.5
750,13c34s_ii/hcop_ii,H,U,0.6666666666666666,0.6
751,13c34s_ii/hcop_ii,P,U,0.6666666666666666,1.0
752,13c34s_ii/hnc_ii,A,H,1.0,0.2
753,13c34s_ii/hnc_ii,A,P,1.0,0.6666666666666666
754,13c34s_ii/hnc_ii,A,U,0.5,1.0
755,13c34s_ii/hnc_ii,H,P,1.0,0.5
756,13c34s_ii/hnc_ii,H,U,0.5,0.9
757,13c34s_ii/hnc_ii,P,U,0.5,1.0
758,13c34s_ii/h13cop_ii,A,H,1.0,0.3333333333333333
759,13c34s_ii/h13cop_ii,A,P,1.0,0.6666666666666666
760,13c34s_ii/h13cop_ii,H,P,1.0,0.6666666666666666
761,13c34s_ii/hn13c_ii,A,H,1.0,0.3333333333333333
762,13c34s_ii/hnco404_ii,A,U,1.0,1.0
763,13c34s_ii/hc3n_ii,A,H,1.0,0.3333333333333333
764,13c34s_ii/hc3n_ii,A,U,1.0,0.6666666666666666
765,13c34s_ii/hc3n_ii,H,U,1.0,0.6666666666666666
766,13c34s_ii/c2h_ii,A,H,1.0,0.2
767,13c34s_ii/c2h_ii,A,P,1.0,0.6666666666666666
768,13c34s_ii/c2h_ii,H,P,1.0,0.5
769,13c34s_ii/sio_ii,A,H,1.0,0.6666666666666666
770,13c34s_ii/sio_ii,A,U,1.0,0.6666666666666666
771,13c34s_ii/sio_ii,H,U,1.0,1.0
772,hc13ccn_ii/hcop_ii,Q,A,0.5,0.8571428571428572
773,hc13ccn_ii/hcop_ii,Q,C,0.6666666666666666,0.8571428571428571
774,hc13ccn_ii/hcop_ii,Q,U,0.8333333333333334,0.5714285714285714
775,hc13ccn_ii/hcop_ii,A,C,1.0,0.6666666666666666
776,hc13ccn_ii/hcop_ii,A,U,1.0,0.6666666666666666
777,hc13ccn_ii/hcop_ii,C,U,1.0,1.0
778,hc13ccn_ii/hnc_ii,Q,A,0.5,0.8571428571428572
779,hc13ccn_ii/hnc_ii,Q,C,0.6666666666666666,0.8571428571428571
780,hc13ccn_ii/hnc_ii,Q,U,0.6666666666666666,0.8571428571428571
781,hc13ccn_ii/hnc_ii,A,C,1.0,0.6666666666666666
782,hc13ccn_ii/hnc_ii,A,U,0.5,1.0
783,hc13ccn_ii/hnc_ii,C,U,1.0,1.0
784,hc13ccn_ii/h13cop_ii,Q,A,1.0,1.0
785,hc13ccn_ii/h13cop_ii,Q,C,1.0,1.0
786,hc13ccn_ii/h13cop_ii,A,C,1.0,1.0
787,hc13ccn_ii/hn13c_ii,Q,A,1.0,0.6666666666666666
788,hc13ccn_ii/hnco404_ii,Q,A,1.0,0.6666666666666666
789,hc13ccn_ii/hnco404_ii,Q,U,0.5,1.0
790,hc13ccn_ii/hnco404_ii,A,U,1.0,1.0
791,hc13ccn_ii/ch3cn_ii,Q,A,1.0,1.0
792,hc13ccn_ii/hc3n_ii,Q,A,0.5,1.0
793,hc13ccn_ii/hc3n_ii,Q,U,0.5,1.0
794,hc13ccn_ii/hc3n_ii,A,U,0.5,1.0
795,hc13ccn_ii/c2h_ii,Q,A,0.6666666666666666,0.6
796,hc13ccn_ii/c2h_ii,Q,U,0.6666666666666666,1.0
797,hc13ccn_ii/c2h_ii,A,U,1.0,0.6666666666666666
798,hc13ccn_ii/sio_ii,Q,A,0.5,1.0
799,hc13ccn_ii/sio_ii,Q,U,0.5,1.0
800,hc13ccn_ii/sio_ii,A,U,1.0,1.0
801,hc13ccn_ii/h41a_ii,Q,A,1.0,1.0
802,hnco404_ii/hcop_ii,Q,A,0.5184331797235023,1.2769464834209367e-08
803,hnco404_ii/hcop_ii,Q,C,0.5,0.017294393765375934
804,hnco404_ii/hcop_ii,Q,H,0.5467532467532468,5.782961163458179e-08
805,hnco404_ii/hcop_ii,Q,P,0.7746031746031746,1.9603169551567192e-05
806,hnco404_ii/hcop_ii,Q,U,0.16666666666666666,0.22267025737406512
807,hnco404_ii/hcop_ii,A,C,0.23870967741935484,0.6283738218028618
808,hnco404_ii/hcop_ii,A,H,0.13856304985337242,0.6423333132455257
809,hnco404_ii/hcop_ii,A,P,0.4050179211469534,0.11530408262545366
810,hnco404_ii/hcop_ii,A,U,0.38626964433416044,3.883702449103009e-05
811,hnco404_ii/hcop_ii,C,H,0.35454545454545455,0.20329907510232378
812,hnco404_ii/hcop_ii,C,P,0.4888888888888889,0.13534607807053628
813,hnco404_ii/hcop_ii,C,U,0.38974358974358975,0.10089606666252093
814,hnco404_ii/hcop_ii,H,P,0.3207070707070707,0.35213372677768795
815,hnco404_ii/hcop_ii,H,U,0.44638694638694637,1.3690526200460511e-05
816,hnco404_ii/hcop_ii,P,U,0.6837606837606838,0.00033089841428141575
817,hnco404_ii/hnc_ii,Q,A,0.7464049747376603,8.393059665989287e-20
818,hnco404_ii/hnc_ii,Q,C,0.6156626506024097,0.0009005355172237839
819,hnco404_ii/hnc_ii,Q,H,0.6883899233296824,1.1970716155935663e-13
820,hnco404_ii/hnc_ii,Q,P,0.8795180722891566,2.128356225489555e-07
821,hnco404_ii/hnc_ii,Q,U,0.20526550647032574,0.052307604613695324
822,hnco404_ii/hnc_ii,A,C,0.21935483870967742,0.7263429218543691
823,hnco404_ii/hnc_ii,A,H,0.18621700879765396,0.288775640047136
824,hnco404_ii/hnc_ii,A,P,0.26344086021505375,0.5546250932998932
825,hnco404_ii/hnc_ii,A,U,0.6164874551971327,5.060183485275846e-13
826,hnco404_ii/hnc_ii,C,H,0.3090909090909091,0.34502643215626316
827,hnco404_ii/hnc_ii,C,P,0.3,0.6374786204507567
828,hnco404_ii/hnc_ii,C,U,0.5024691358024691,0.014248565553385141
829,hnco404_ii/hnc_ii,H,P,0.25252525252525254,0.6400766398053821
830,hnco404_ii/hnc_ii,H,U,0.5628507295173962,6.940888780367784e-09
831,hnco404_ii/hnc_ii,P,U,0.7530864197530864,4.166596621902704e-05
832,hnco404_ii/h13cop_ii,Q,A,0.7734553775743707,1.9760484826631455e-10
833,hnco404_ii/h13cop_ii,Q,C,0.8695652173913043,0.00035366931918656057
834,hnco404_ii/h13cop_ii,Q,H,0.8695652173913043,4.378383740711524e-11
835,hnco404_ii/h13cop_ii,Q,P,0.9130434782608695,3.536693191865605e-05
836,hnco404_ii/h13cop_ii,Q,U,0.7391304347826086,6.435722231050373e-05
837,hnco404_ii/h13cop_ii,A,C,0.5877192982456141,0.027476189342929606
838,hnco404_ii/h13cop_ii,A,H,0.18475877192982457,0.4213893110397896
839,hnco404_ii/h13cop_ii,A,P,0.3483709273182957,0.3485563396261247
840,hnco404_ii/h13cop_ii,A,U,0.3630229419703104,0.09200281762325417
841,hnco404_ii/h13cop_ii,C,H,0.7083333333333334,0.005725398914253404
842,hnco404_ii/h13cop_ii,C,P,0.8333333333333334,0.01515151515151515
843,hnco404_ii/h13cop_ii,C,U,0.5384615384615384,0.11506707946336428
844,hnco404_ii/h13cop_ii,H,P,0.32589285714285715,0.4711180469694402
845,hnco404_ii/h13cop_ii,H,U,0.35336538461538464,0.14499172610750644
846,hnco404_ii/h13cop_ii,P,U,0.5384615384615384,0.11127450980392158
847,hnco404_ii/hn13c_ii,Q,A,0.8745819397993311,2.4533636050775555e-13
848,hnco404_ii/hn13c_ii,Q,C,0.9130434782608695,0.00011788977306218687
849,hnco404_ii/hn13c_ii,Q,H,0.9130434782608695,7.515508601470285e-12
850,hnco404_ii/hn13c_ii,Q,P,0.9130434782608695,3.536693191865605e-05
851,hnco404_ii/hn13c_ii,Q,U,0.47554347826086957,0.017630223454376193
852,hnco404_ii/hn13c_ii,A,C,0.20512820512820512,0.9398701550706481
853,hnco404_ii/hn13c_ii,A,H,0.30238726790450926,0.04996972683783878
854,hnco404_ii/hn13c_ii,A,P,0.21153846153846154,0.8915498898391878
855,hnco404_ii/hn13c_ii,A,U,0.39903846153846156,0.029416323747200282
856,hnco404_ii/hn13c_ii,C,H,0.3793103448275862,0.3883412602577687
857,hnco404_ii/hn13c_ii,C,P,0.2857142857142857,0.8717948717948717
858,hnco404_ii/hn13c_ii,C,U,0.4375,0.3045045769503974
859,hnco404_ii/hn13c_ii,H,P,0.3793103448275862,0.29491116094531655
860,hnco404_ii/hn13c_ii,H,U,0.46551724137931033,0.014434059401919962
861,hnco404_ii/hn13c_ii,P,U,0.5,0.12620891918240149
862,hnco404_ii/13cs_ii,Q,A,0.9411764705882353,4.622887918082427e-05
863,hnco404_ii/13cs_ii,Q,C,1.0,0.25
864,hnco404_ii/13cs_ii,Q,H,1.0,5.778609897603034e-06
865,hnco404_ii/13cs_ii,Q,P,1.0,0.05555555555555555
866,hnco404_ii/13cs_ii,Q,U,0.8333333333333334,0.01515151515151515
867,hnco404_ii/13cs_ii,A,C,0.8823529411764706,0.3333333333333333
868,hnco404_ii/13cs_ii,A,H,0.4117647058823529,0.11237727674551706
869,hnco404_ii/13cs_ii,A,P,0.47058823529411764,0.7134502923976607
870,hnco404_ii/13cs_ii,A,U,0.38235294117647056,0.4052225425223138
871,hnco404_ii/13cs_ii,C,H,0.8823529411764706,0.3333333333333333
872,hnco404_ii/13cs_ii,C,P,1.0,0.6666666666666666
873,hnco404_ii/13cs_ii,C,U,1.0,0.2857142857142857
874,hnco404_ii/13cs_ii,H,P,0.5882352941176471,0.42105263157894735
875,hnco404_ii/13cs_ii,H,U,0.5,0.13711155358752614
876,hnco404_ii/13cs_ii,P,U,0.5,0.8571428571428572
877,hnco404_ii/13c34s_ii,A,U,1.0,1.0
878,hnco404_ii/hc13ccn_ii,Q,A,1.0,0.6666666666666666
879,hnco404_ii/hc13ccn_ii,Q,U,0.5,1.0
880,hnco404_ii/hc13ccn_ii,A,U,1.0,1.0
881,hnco404_ii/ch3cn_ii,Q,A,0.7953964194373402,1.2299456125929984e-06
882,hnco404_ii/ch3cn_ii,Q,C,1.0,0.006666666666666667
883,hnco404_ii/ch3cn_ii,Q,H,1.0,6.990617472852635e-09
884,hnco404_ii/ch3cn_ii,Q,P,1.0,0.08333333333333333
885,hnco404_ii/ch3cn_ii,Q,U,0.5555555555555556,0.02266777901371895
886,hnco404_ii/ch3cn_ii,A,C,0.4411764705882353,0.7894736842105261
887,hnco404_ii/ch3cn_ii,A,H,0.35294117647058826,0.2842337169568291
888,hnco404_ii/ch3cn_ii,A,P,0.6470588235294118,0.7777777777777778
889,hnco404_ii/ch3cn_ii,A,U,0.43137254901960786,0.16101902673985052
890,hnco404_ii/ch3cn_ii,C,H,0.5,0.6794871794871794
891,hnco404_ii/ch3cn_ii,C,P,1.0,0.6666666666666666
892,hnco404_ii/ch3cn_ii,C,U,0.6666666666666666,0.36363636363636365
893,hnco404_ii/ch3cn_ii,H,P,1.0,0.16666666666666666
894,hnco404_ii/ch3cn_ii,H,U,0.6666666666666666,0.013574660633484162
895,hnco404_ii/ch3cn_ii,P,U,0.6666666666666666,0.8
896,hnco404_ii/hc3n_ii,Q,A,0.7288135593220338,1.912195974690739e-15
897,hnco404_ii/hc3n_ii,Q,C,0.9491525423728814,2.0339258837407973e-06
898,hnco404_ii/hc3n_ii,Q,H,0.7205811138014527,1.3910924972240697e-11
899,hnco404_ii/hc3n_ii,Q,P,0.8163841807909604,0.00020101967484304877
900,hnco404_ii/hc3n_ii,Q,U,0.26417299824663937,0.02736291237028612
901,hnco404_ii/hc3n_ii,A,C,0.4604519774011299,0.1437848067673557
902,hnco404_ii/hc3n_ii,A,H,0.14576271186440679,0.6701077232686661
903,hnco404_ii/hc3n_ii,A,P,0.2740112994350282,0.7181532606737526
904,hnco404_ii/hc3n_ii,A,U,0.5888369374634717,7.936278975799602e-10
905,hnco404_ii/hc3n_ii,C,H,0.5476190476190477,0.06050367539456117
906,hnco404_ii/hc3n_ii,C,P,0.6666666666666666,0.14285714285714285
907,hnco404_ii/hc3n_ii,C,U,0.7586206896551724,0.0011818439069736474
908,hnco404_ii/hc3n_ii,H,P,0.2571428571428571,0.8148233648875497
909,hnco404_ii/hc3n_ii,H,U,0.6152709359605911,2.9909724050450856e-08
910,hnco404_ii/hc3n_ii,P,U,0.6954022988505747,0.004100441366841532
911,hnco404_ii/c2h_ii,Q,A,0.7895357985837923,8.587706200757626e-16
912,hnco404_ii/c2h_ii,Q,C,0.9024390243902439,3.9114984363785e-05
913,hnco404_ii/c2h_ii,Q,H,0.8191056910569106,2.0407090819457515e-13
914,hnco404_ii/c2h_ii,Q,P,0.926829268292683,3.2595820303154168e-06
915,hnco404_ii/c2h_ii,Q,U,0.3318551367331855,0.02591671290709507
916,hnco404_ii/c2h_ii,A,C,0.3118279569892473,0.5571884948531128
917,hnco404_ii/c2h_ii,A,H,0.3673835125448029,0.0029216524246749973
918,hnco404_ii/c2h_ii,A,P,0.7442396313364056,0.0004656532407801638
919,hnco404_ii/c2h_ii,A,U,0.509286412512219,1.2132887212977137e-05
920,hnco404_ii/c2h_ii,C,H,0.5555555555555556,0.060152282231871454
921,hnco404_ii/c2h_ii,C,P,0.8333333333333334,0.01515151515151515
922,hnco404_ii/c2h_ii,C,U,0.6060606060606061,0.02937636374168882
923,hnco404_ii/c2h_ii,H,P,0.5515873015873016,0.03572150967440097
924,hnco404_ii/c2h_ii,H,U,0.553030303030303,2.1024382870017717e-05
925,hnco404_ii/c2h_ii,P,U,0.696969696969697,0.003268152648957603
926,hnco404_ii/sio_ii,Q,A,0.6130952380952381,6.384096320261746e-09
927,hnco404_ii/sio_ii,Q,C,0.6904761904761905,0.0049171592542269415
928,hnco404_ii/sio_ii,Q,H,0.6964285714285714,1.1661701337600167e-07
929,hnco404_ii/sio_ii,Q,P,0.8035714285714286,0.005598449660094129
930,hnco404_ii/sio_ii,Q,U,0.2123015873015873,0.17458806458677859
931,hnco404_ii/sio_ii,A,C,0.35714285714285715,0.44308932754170804
932,hnco404_ii/sio_ii,A,H,0.2857142857142857,0.1922885284397026
933,hnco404_ii/sio_ii,A,P,0.38095238095238093,0.5673560682660784
934,hnco404_ii/sio_ii,A,U,0.47619047619047616,4.965146360899788e-05
935,hnco404_ii/sio_ii,C,H,0.38095238095238093,0.4228167967298401
936,hnco404_ii/sio_ii,C,P,0.4166666666666667,0.6952380952380952
937,hnco404_ii/sio_ii,C,U,0.5888888888888889,0.030248213994200825
938,hnco404_ii/sio_ii,H,P,0.2857142857142857,0.8633992094861661
939,hnco404_ii/sio_ii,H,U,0.546031746031746,0.00017685180182703555
940,hnco404_ii/sio_ii,P,U,0.6666666666666666,0.04225112801827485
941,ch3cn_ii/hcop_ii,Q,A,0.24074074074074073,0.2925755456958401
942,ch3cn_ii/hcop_ii,Q,C,0.4444444444444444,0.5625615763546798
943,ch3cn_ii/hcop_ii,Q,H,0.2982456140350877,0.21780272662554886
944,ch3cn_ii/hcop_ii,Q,P,0.3425925925925926,0.7012553631018591
945,ch3cn_ii/hcop_ii,Q,U,0.42592592592592593,0.07299244710868222
946,ch3cn_ii/hcop_ii,A,C,0.4722222222222222,0.4698544698544697
947,ch3cn_ii/hcop_ii,A,H,0.24561403508771928,0.37090389284672964
948,ch3cn_ii/hcop_ii,A,P,0.3611111111111111,0.6561987088302879
949,ch3cn_ii/hcop_ii,A,U,0.3888888888888889,0.11513150430463281
950,ch3cn_ii/hcop_ii,C,H,0.3508771929824561,0.8090909090909091
951,ch3cn_ii/hcop_ii,C,P,0.3333333333333333,0.9714285714285715
952,ch3cn_ii/hcop_ii,C,U,0.25,0.9978021978021978
953,ch3cn_ii/hcop_ii,H,P,0.25,0.9548277809147375
954,ch3cn_ii/hcop_ii,H,U,0.23684210526315788,0.6995821125240288
955,ch3cn_ii/hcop_ii,P,U,0.16666666666666666,1.0
956,ch3cn_ii/hnc_ii,Q,A,0.16666666666666666,0.7333008643687404
957,ch3cn_ii/hnc_ii,Q,C,0.4074074074074074,0.6586206896551725
958,ch3cn_ii/hnc_ii,Q,H,0.2982456140350877,0.21780272662554886
959,ch3cn_ii/hnc_ii,Q,P,0.37962962962962965,0.5846496106785318
960,ch3cn_ii/hnc_ii,Q,U,0.30952380952380953,0.26913981872777776
961,ch3cn_ii/hnc_ii,A,C,0.4444444444444444,0.5413064886749098
962,ch3cn_ii/hnc_ii,A,H,0.27631578947368424,0.2455942307999277
963,ch3cn_ii/hnc_ii,A,P,0.3888888888888889,0.5666921982711457
964,ch3cn_ii/hnc_ii,A,U,0.30158730158730157,0.2600789610993051
965,ch3cn_ii/hnc_ii,C,H,0.3333333333333333,0.8597402597402596
966,ch3cn_ii/hnc_ii,C,P,0.25,1.0
967,ch3cn_ii/hnc_ii,C,U,0.2619047619047619,0.9823529411764708
968,ch3cn_ii/hnc_ii,H,P,0.2894736842105263,0.8577075098814227
969,ch3cn_ii/hnc_ii,H,U,0.2518796992481203,0.590186106848824
970,ch3cn_ii/hnc_ii,P,U,0.25,0.9735294117647059
971,ch3cn_ii/h13cop_ii,Q,A,0.6946386946386947,8.000779764361752e-05
972,ch3cn_ii/h13cop_ii,Q,C,0.5128205128205128,0.44999999999999996
973,ch3cn_ii/h13cop_ii,Q,H,0.7285067873303167,0.0002850704973327872
974,ch3cn_ii/h13cop_ii,Q,P,0.9230769230769231,0.014285714285714285
975,ch3cn_ii/h13cop_ii,Q,U,0.5897435897435898,0.08624502432551968
976,ch3cn_ii/h13cop_ii,A,C,0.5151515151515151,0.3714285714285714
977,ch3cn_ii/h13cop_ii,A,H,0.2192513368983957,0.5715056718450213
978,ch3cn_ii/h13cop_ii,A,P,0.5757575757575758,0.24369747899159655
979,ch3cn_ii/h13cop_ii,A,U,0.2727272727272727,0.7763780859756093
980,ch3cn_ii/h13cop_ii,C,H,0.5490196078431373,0.3157894736842105
981,ch3cn_ii/h13cop_ii,C,P,0.6666666666666666,0.6
982,ch3cn_ii/h13cop_ii,C,U,0.3333333333333333,0.988095238095238
983,ch3cn_ii/h13cop_ii,H,P,0.49019607843137253,0.4473684210526315
984,ch3cn_ii/h13cop_ii,H,U,0.3333333333333333,0.5759656057138894
985,ch3cn_ii/h13cop_ii,P,U,0.5,0.6785714285714285
986,ch3cn_ii/hn13c_ii,Q,A,0.4458128078817734,0.027763065087943198
987,ch3cn_ii/hn13c_ii,Q,C,0.3333333333333333,0.8823529411764707
988,ch3cn_ii/hn13c_ii,Q,H,0.5952380952380952,0.00494033169173927
989,ch3cn_ii/hn13c_ii,Q,P,0.9285714285714286,0.011764705882352941
990,ch3cn_ii/hn13c_ii,Q,U,0.6071428571428571,0.027995121493573506
991,ch3cn_ii/hn13c_ii,A,C,0.2988505747126437,0.9209677419354837
992,ch3cn_ii/hn13c_ii,A,H,0.25517241379310346,0.4490963605934301
993,ch3cn_ii/hn13c_ii,A,P,0.5172413793103449,0.36491935483870974
994,ch3cn_ii/hn13c_ii,A,U,0.3146551724137931,0.4597717261853885
995,ch3cn_ii/hn13c_ii,C,H,0.3333333333333333,0.9215686274509802
996,ch3cn_ii/hn13c_ii,C,P,0.6666666666666666,0.6
997,ch3cn_ii/hn13c_ii,C,U,0.5416666666666666,0.4242424242424242
998,ch3cn_ii/hn13c_ii,H,P,0.4,0.7352941176470588
999,ch3cn_ii/hn13c_ii,H,U,0.20833333333333334,0.9393511096970514
1000,ch3cn_ii/hn13c_ii,P,U,0.375,0.8363636363636363
1001,ch3cn_ii/13cs_ii,Q,A,0.95,0.0002258610954263128
1002,ch3cn_ii/13cs_ii,Q,C,1.0,0.09523809523809523
1003,ch3cn_ii/13cs_ii,Q,H,1.0,0.0001719986240110079
1004,ch3cn_ii/13cs_ii,Q,P,1.0,0.03571428571428571
1005,ch3cn_ii/13cs_ii,Q,U,1.0,0.015873015873015872
1006,ch3cn_ii/13cs_ii,A,C,0.5,0.6493506493506493
1007,ch3cn_ii/13cs_ii,A,H,0.15714285714285714,0.9619758920493754
1008,ch3cn_ii/13cs_ii,A,P,0.35,0.8063241106719367
1009,ch3cn_ii/13cs_ii,A,U,0.35,0.7494824016563149
1010,ch3cn_ii/13cs_ii,C,H,0.42857142857142855,0.8666666666666667
1011,ch3cn_ii/13cs_ii,C,P,0.5,0.9
1012,ch3cn_ii/13cs_ii,C,U,0.5,0.9333333333333332
1013,ch3cn_ii/13cs_ii,H,P,0.35714285714285715,0.8161764705882353
1014,ch3cn_ii/13cs_ii,H,U,0.35714285714285715,0.7496732026143791
1015,ch3cn_ii/13cs_ii,P,U,0.3333333333333333,0.9714285714285715
1016,ch3cn_ii/hc13ccn_ii,Q,A,1.0,1.0
1017,ch3cn_ii/hnco404_ii,Q,A,0.7953964194373402,1.2299456125929984e-06
1018,ch3cn_ii/hnco404_ii,Q,C,1.0,0.006666666666666667
1019,ch3cn_ii/hnco404_ii,Q,H,1.0,6.990617472852635e-09
1020,ch3cn_ii/hnco404_ii,Q,P,1.0,0.08333333333333333
1021,ch3cn_ii/hnco404_ii,Q,U,0.5555555555555556,0.02266777901371895
1022,ch3cn_ii/hnco404_ii,A,C,0.4411764705882353,0.7894736842105261
1023,ch3cn_ii/hnco404_ii,A,H,0.35294117647058826,0.2842337169568291
1024,ch3cn_ii/hnco404_ii,A,P,0.6470588235294118,0.7777777777777778
1025,ch3cn_ii/hnco404_ii,A,U,0.43137254901960786,0.16101902673985052
1026,ch3cn_ii/hnco404_ii,C,H,0.5,0.6794871794871794
1027,ch3cn_ii/hnco404_ii,C,P,1.0,0.6666666666666666
1028,ch3cn_ii/hnco404_ii,C,U,0.6666666666666666,0.36363636363636365
1029,ch3cn_ii/hnco404_ii,H,P,1.0,0.16666666666666666
1030,ch3cn_ii/hnco404_ii,H,U,0.6666666666666666,0.013574660633484162
1031,ch3cn_ii/hnco404_ii,P,U,0.6666666666666666,0.8
1032,ch3cn_ii/hc3n_ii,Q,A,0.27515151515151515,0.18885250250110347
1033,ch3cn_ii/hc3n_ii,Q,C,0.6266666666666667,0.16361416361416364
1034,ch3cn_ii/hc3n_ii,Q,H,0.22666666666666666,0.650607200698117
1035,ch3cn_ii/hc3n_ii,Q,P,0.4,0.6520146520146518
1036,ch3cn_ii/hc3n_ii,Q,U,0.31636363636363635,0.3501836907909015
1037,ch3cn_ii/hc3n_ii,A,C,0.48484848484848486,0.44425770308123247
1038,ch3cn_ii/hc3n_ii,A,H,0.2545454545454545,0.43879635005958545
1039,ch3cn_ii/hc3n_ii,A,P,0.5454545454545454,0.304201680672269
1040,ch3cn_ii/hc3n_ii,A,U,0.48484848484848486,0.033062344438780256
1041,ch3cn_ii/hc3n_ii,C,H,0.5333333333333333,0.4117647058823529
1042,ch3cn_ii/hc3n_ii,C,P,0.6666666666666666,0.6
1043,ch3cn_ii/hc3n_ii,C,U,0.6666666666666666,0.15384615384615388
1044,ch3cn_ii/hc3n_ii,H,P,0.4666666666666667,0.5710784313725491
1045,ch3cn_ii/hc3n_ii,H,U,0.4,0.18798756432691016
1046,ch3cn_ii/hc3n_ii,P,U,0.48484848484848486,0.5054945054945054
1047,ch3cn_ii/c2h_ii,Q,A,0.3055555555555556,0.1179224394626193
1048,ch3cn_ii/c2h_ii,Q,C,0.4166666666666667,0.6444444444444444
1049,ch3cn_ii/c2h_ii,Q,H,0.5735294117647058,0.0014859661050479261
1050,ch3cn_ii/c2h_ii,Q,P,0.875,0.013675213675213672
1051,ch3cn_ii/c2h_ii,Q,U,0.4166666666666667,0.12924604894113503
1052,ch3cn_ii/c2h_ii,A,C,0.3888888888888889,0.6874931611773717
1053,ch3cn_ii/c2h_ii,A,H,0.369281045751634,0.06376864306167963
1054,ch3cn_ii/c2h_ii,A,P,0.7777777777777778,0.03610898347740454
1055,ch3cn_ii/c2h_ii,A,U,0.3611111111111111,0.20482393802522403
1056,ch3cn_ii/c2h_ii,C,H,0.5490196078431373,0.3157894736842105
1057,ch3cn_ii/c2h_ii,C,P,0.6666666666666666,0.6
1058,ch3cn_ii/c2h_ii,C,U,0.26666666666666666,0.986013986013986
1059,ch3cn_ii/c2h_ii,H,P,0.5490196078431373,0.3157894736842105
1060,ch3cn_ii/c2h_ii,H,U,0.3235294117647059,0.4286574007397806
1061,ch3cn_ii/c2h_ii,P,U,0.5,0.4930069930069928
1062,ch3cn_ii/sio_ii,Q,A,0.23214285714285715,0.42016509771458294
1063,ch3cn_ii/sio_ii,Q,C,0.6666666666666666,0.27692307692307694
1064,ch3cn_ii/sio_ii,Q,H,0.3333333333333333,0.3200959687945228
1065,ch3cn_ii/sio_ii,Q,P,0.5416666666666666,0.47999999999999987
1066,ch3cn_ii/sio_ii,Q,U,0.3181818181818182,0.3548012743216564
1067,ch3cn_ii/sio_ii,A,C,0.6071428571428571,0.35862068965517246
1068,ch3cn_ii/sio_ii,A,H,0.2976190476190476,0.3777748450993922
1069,ch3cn_ii/sio_ii,A,P,0.5357142857142857,0.48275862068965514
1070,ch3cn_ii/sio_ii,A,U,0.24675324675324675,0.6233495781600487
1071,ch3cn_ii/sio_ii,C,H,0.5,0.7252747252747253
1072,ch3cn_ii/sio_ii,C,P,1.0,0.3333333333333333
1073,ch3cn_ii/sio_ii,C,U,0.8181818181818182,0.15384615384615385
1074,ch3cn_ii/sio_ii,H,P,0.6666666666666666,0.3296703296703297
1075,ch3cn_ii/sio_ii,H,U,0.4015151515151515,0.22526658964941373
1076,ch3cn_ii/sio_ii,P,U,0.45454545454545453,0.7948717948717948
1077,ch3cn_ii/h41a_ii,Q,A,0.75,0.8
1078,ch3cn_ii/h41a_ii,Q,C,1.0,1.0
1079,ch3cn_ii/h41a_ii,Q,H,1.0,0.6666666666666666
1080,ch3cn_ii/h41a_ii,A,C,1.0,0.4
1081,ch3cn_ii/h41a_ii,A,H,0.5,0.9333333333333332
1082,ch3cn_ii/h41a_ii,C,H,0.5,1.0
1083,hc3n_ii/hcop_ii,Q,A,0.15929333824070666,0.03662408673178232
1084,hc3n_ii/hcop_ii,Q,C,0.25353535353535356,0.22791573047291344
1085,hc3n_ii/hcop_ii,Q,H,0.1887908208296558,0.010106466084445867
1086,hc3n_ii/hcop_ii,Q,P,0.341101152368758,5.61736600396986e-05
