,hcop_ii/hnc_ii,hcop_ii/h13cop_ii,hcop_ii/hn13c_ii,hcop_ii/13cs_ii,hcop_ii/13c34s_ii,hcop_ii/hc13ccn_ii,hcop_ii/hnco404_ii,hcop_ii/ch3cn_ii,hcop_ii/hc3n_ii,hcop_ii/hnco413_ii,hcop_ii/c2h_ii,hcop_ii/sio_ii,hcop_ii/h41a_ii,hnc_ii/hcop_ii,hnc_ii/h13cop_ii,hnc_ii/hn13c_ii,hnc_ii/13cs_ii,hnc_ii/13c34s_ii,hnc_ii/hc13ccn_ii,hnc_ii/hnco404_ii,hnc_ii/ch3cn_ii,hnc_ii/hc3n_ii,hnc_ii/hnco413_ii,hnc_ii/c2h_ii,hnc_ii/sio_ii,hnc_ii/h41a_ii,h13cop_ii/hcop_ii,h13cop_ii/hnc_ii,h13cop_ii/hn13c_ii,h13cop_ii/13cs_ii,h13cop_ii/13c34s_ii,h13cop_ii/hc13ccn_ii,h13cop_ii/hnco404_ii,h13cop_ii/ch3cn_ii,h13cop_ii/hc3n_ii,h13cop_ii/hnco413_ii,h13cop_ii/c2h_ii,h13cop_ii/sio_ii,h13cop_ii/h41a_ii,hn13c_ii/hcop_ii,hn13c_ii/hnc_ii,hn13c_ii/h13cop_ii,hn13c_ii/13cs_ii,hn13c_ii/13c34s_ii,hn13c_ii/hc13ccn_ii,hn13c_ii/hnco404_ii,hn13c_ii/ch3cn_ii,hn13c_ii/hc3n_ii,hn13c_ii/hnco413_ii,hn13c_ii/c2h_ii,hn13c_ii/sio_ii,hn13c_ii/h41a_ii,13cs_ii/hcop_ii,13cs_ii/hnc_ii,13cs_ii/h13cop_ii,13cs_ii/hn13c_ii,13cs_ii/13c34s_ii,13cs_ii/hc13ccn_ii,13cs_ii/hnco404_ii,13cs_ii/ch3cn_ii,13cs_ii/hc3n_ii,13cs_ii/hnco413_ii,13cs_ii/c2h_ii,13cs_ii/sio_ii,13cs_ii/h41a_ii,13c34s_ii/hcop_ii,13c34s_ii/hnc_ii,13c34s_ii/h13cop_ii,13c34s_ii/hn13c_ii,13c34s_ii/13cs_ii,13c34s_ii/hc13ccn_ii,13c34s_ii/hnco404_ii,13c34s_ii/ch3cn_ii,13c34s_ii/hc3n_ii,13c34s_ii/hnco413_ii,13c34s_ii/c2h_ii,13c34s_ii/sio_ii,13c34s_ii/h41a_ii,hc13ccn_ii/hcop_ii,hc13ccn_ii/hnc_ii,hc13ccn_ii/h13cop_ii,hc13ccn_ii/hn13c_ii,hc13ccn_ii/13cs_ii,hc13ccn_ii/13c34s_ii,hc13ccn_ii/hnco404_ii,hc13ccn_ii/ch3cn_ii,hc13ccn_ii/hc3n_ii,hc13ccn_ii/hnco413_ii,hc13ccn_ii/c2h_ii,hc13ccn_ii/sio_ii,hc13ccn_ii/h41a_ii,hnco404_ii/hcop_ii,hnco404_ii/hnc_ii,hnco404_ii/h13cop_ii,hnco404_ii/hn13c_ii,hnco404_ii/13cs_ii,hnco404_ii/13c34s_ii,hnco404_ii/hc13ccn_ii,hnco404_ii/ch3cn_ii,hnco404_ii/hc3n_ii,hnco404_ii/hnco413_ii,hnco404_ii/c2h_ii,hnco404_ii/sio_ii,hnco404_ii/h41a_ii,ch3cn_ii/hcop_ii,ch3cn_ii/hnc_ii,ch3cn_ii/h13cop_ii,ch3cn_ii/hn13c_ii,ch3cn_ii/13cs_ii,ch3cn_ii/13c34s_ii,ch3cn_ii/hc13ccn_ii,ch3cn_ii/hnco404_ii,ch3cn_ii/hc3n_ii,ch3cn_ii/hnco413_ii,ch3cn_ii/c2h_ii,ch3cn_ii/sio_ii,ch3cn_ii/h41a_ii,hc3n_ii/hcop_ii,hc3n_ii/hnc_ii,hc3n_ii/h13cop_ii,hc3n_ii/hn13c_ii,hc3n_ii/13cs_ii,hc3n_ii/13c34s_ii,hc3n_ii/hc13ccn_ii,hc3n_ii/hnco404_ii,hc3n_ii/ch3cn_ii,hc3n_ii/hnco413_ii,hc3n_ii/c2h_ii,hc3n_ii/sio_ii,hc3n_ii/h41a_ii,hnco413_ii/hcop_ii,hnco413_ii/hnc_ii,hnco413_ii/h13cop_ii,hnco413_ii/hn13c_ii,hnco413_ii/13cs_ii,hnco413_ii/13c34s_ii,hnco413_ii/hc13ccn_ii,hnco413_ii/hnco404_ii,hnco413_ii/ch3cn_ii,hnco413_ii/hc3n_ii,hnco413_ii/c2h_ii,hnco413_ii/sio_ii,hnco413_ii/h41a_ii,c2h_ii/hcop_ii,c2h_ii/hnc_ii,c2h_ii/h13cop_ii,c2h_ii/hn13c_ii,c2h_ii/13cs_ii,c2h_ii/13c34s_ii,c2h_ii/hc13ccn_ii,c2h_ii/hnco404_ii,c2h_ii/ch3cn_ii,c2h_ii/hc3n_ii,c2h_ii/hnco413_ii,c2h_ii/sio_ii,c2h_ii/h41a_ii,sio_ii/hcop_ii,sio_ii/hnc_ii,sio_ii/h13cop_ii,sio_ii/hn13c_ii,sio_ii/13cs_ii,sio_ii/13c34s_ii,sio_ii/hc13ccn_ii,sio_ii/hnco404_ii,sio_ii/ch3cn_ii,sio_ii/hc3n_ii,sio_ii/hnco413_ii,sio_ii/c2h_ii,sio_ii/h41a_ii,h41a_ii/hcop_ii,h41a_ii/hnc_ii,h41a_ii/h13cop_ii,h41a_ii/hn13c_ii,h41a_ii/13cs_ii,h41a_ii/13c34s_ii,h41a_ii/hc13ccn_ii,h41a_ii/hnco404_ii,h41a_ii/ch3cn_ii,h41a_ii/hc3n_ii,h41a_ii/hnco413_ii,h41a_ii/c2h_ii,h41a_ii/sio_ii
2644,1.7629057187017003,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.8871608206485773,inf,inf,0.5672453094862353,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0704831237591,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.5298965456777134,0.9341576506955177,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2619,1.7384780278670955,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.1569148936170213,inf,inf,0.5752157829839704,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2406914893617023,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.4636251541307028,0.8060021436227224,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2618,1.7630522088353413,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.5671981776765376,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2617,1.7451223288943944,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.3978723404255318,inf,inf,0.5730257320319433,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.3740425531914893,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.4170363797692991,0.7277794982966863,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2616,1.5985991379310345,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.3180808529542427,inf,inf,0.6255476912706438,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8245224344735674,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.7586788001348163,1.212823275862069,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2615,1.9373571101966165,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.688451776649746,inf,inf,0.5161670993627566,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.387690355329949,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.37196129336794903,0.7206218564243256,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2614,1.808009708737864,13.079894644424934,inf,23.133540372670808,inf,inf,inf,inf,12.614733276883996,inf,2.582423296931877,inf,inf,0.5530943750839039,7.23441615452151,inf,12.79503105590062,inf,inf,inf,inf,6.977138018628281,inf,1.4283237996186515,inf,inf,0.0764532151966707,0.1382281553398058,inf,1.7686335403726707,inf,inf,inf,inf,0.964436917866215,inf,0.19743456404922863,inf,inf,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.04322727882937307,0.07815533980582524,0.5654082528533801,inf,inf,inf,inf,inf,0.5453005927180355,inf,0.11163113191194314,inf,inf,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.07927238555510807,0.1433252427184466,1.0368744512730466,inf,1.8338509316770186,inf,inf,inf,inf,inf,0.2047148552608771,inf,inf,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.38723318566250503,0.700121359223301,5.064969271290606,inf,8.95807453416149,inf,inf,inf,inf,4.884843353090601,inf,inf,inf,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,
2613,0.90527950310559,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8385472851492268,inf,inf,1.1046312178387652,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9262855088097807,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,1.1925385934819899,1.0795807453416149,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2612,0.8178723404255318,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8504424778761063,2.614965986394558,inf,1.222684703433923,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0398230088495577,3.197278911564626,inf,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,,1.1758584807492194,0.9617021276595743,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.074829931972789,inf,0.38241415192507805,0.3127659574468085,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.3252212389380531,inf,0.0,0.0,,,,,,,,,,0.0,0.0
2611,2.998432601880878,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9062055897678825,inf,inf,0.3335075797177209,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.3022264329701563,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,1.1035023523261893,3.308777429467085,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,1.9097127222982215,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.5236389684813754,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2608,1.12852800694746,inf,2.3976014760147604,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8861100423239706,inf,2.124538745387454,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,,,0.4170834936514044,0.47069040382110294,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,
2607,1.4405204460966543,10.02155172413793,inf,inf,inf,inf,inf,inf,5.451348182883939,inf,2.1872060206961432,inf,inf,0.6941935483870968,6.956896551724138,inf,inf,inf,inf,inf,inf,3.784290738569754,inf,1.5183443085606776,inf,inf,0.09978494623655913,0.14374225526641884,inf,inf,inf,inf,inf,inf,0.5439624853458382,inf,0.2182502351834431,inf,inf,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,,0.18344086021505374,0.2642503097893432,1.8383620689655171,inf,inf,inf,inf,inf,inf,inf,0.40122295390404517,inf,inf,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.45720430107526877,0.6586121437422552,4.581896551724138,inf,inf,inf,inf,inf,inf,2.492379835873388,inf,inf,inf,0.0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,0.0,
2606,1.4455375966268447,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.3731642189586115,inf,inf,0.6917841516771999,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9499332443257678,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.7282450170150705,1.0527055516514405,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2604,1.4086105675146772,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.178571428571429,inf,inf,0.7099194220616838,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.5466101694915255,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.4590163934426229,0.6465753424657533,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2603,1.3739188290086495,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.508400292184076,inf,inf,0.7278450363196125,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.097881665449233,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.662953995157385,0.9108449767132403,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2601,2.0918690601900742,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.276417525773196,inf,inf,0.47804139323573946,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.610180412371134,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.7834427057041898,1.6388595564941923,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2620,1.6150524367674275,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.474099099099099,inf,inf,0.6191749427043545,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9127252252252253,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.6783804430863255,1.095619987661937,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2645,1.2835856765200675,9.428067078552516,8.691619202603743,inf,inf,inf,14.652949245541839,inf,7.608262108262109,inf,2.130859764612009,inf,inf,0.7790675903388877,7.345101500441306,6.7713588283157025,inf,inf,inf,11.415637860082304,inf,5.927350427350427,inf,1.6600837821663672,inf,inf,0.10606627972289832,0.13614515741408317,0.9218877135882831,inf,inf,inf,1.5541838134430728,inf,0.806980056980057,inf,0.22601236784360662,inf,inf,0.11505336079385883,0.1476808459504927,1.0847308031774052,inf,inf,inf,1.6858710562414267,inf,0.8753561253561255,inf,0.24516257729902258,inf,inf,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.06824564688260625,0.08759913482335978,0.6434245366284201,0.5931651749389747,inf,inf,inf,inf,0.5192307692307693,inf,0.14542190305206462,inf,inf,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,0.13143606066279723,0.1687094448449892,1.2391879964695498,1.1423921887713586,inf,inf,inf,1.9259259259259258,inf,inf,0.28007181328545777,inf,inf,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,0.4692941396742183,0.6023792357606345,4.424536628420124,4.0789259560618385,inf,inf,inf,6.8765432098765435,inf,3.5705128205128207,inf,inf,inf,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,
2621,1.6962875197472354,inf,inf,inf,inf,inf,inf,inf,8.957247132429615,inf,2.0599520383693046,inf,inf,0.5895227008149011,inf,inf,inf,inf,inf,inf,inf,5.280500521376434,inf,1.2143884892086332,inf,inf,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.11164144353899884,0.18937598736176933,inf,inf,inf,inf,inf,inf,inf,inf,0.22997601918465227,inf,inf,0.0,0.0,,,,,,,,0.0,0.0,,,0.48544819557625146,0.8234597156398104,inf,inf,inf,inf,inf,inf,inf,4.348279457768509,inf,inf,inf,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,
2623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,1.148722627737226,inf,inf,inf,inf,inf,inf,inf,6.600262123197902,inf,0.9722007722007722,inf,inf,0.8705321683876094,inf,inf,inf,inf,inf,inf,inf,5.745740498034077,inf,0.8463320463320464,inf,inf,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.1515091342335187,0.1740419708029197,inf,inf,inf,inf,inf,inf,inf,inf,0.14729729729729732,inf,inf,0.0,0.0,,,,,,,,0.0,0.0,,,1.0285941223193011,1.1815693430656933,inf,inf,inf,inf,inf,inf,inf,6.788990825688073,inf,inf,inf,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,
2642,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2641,1.4023711589644328,8.937548188126447,11.124760076775432,inf,inf,inf,inf,inf,10.019014693171997,inf,2.1145567311200293,inf,inf,0.7130779848171153,6.373168851195066,7.932821497120921,inf,inf,inf,inf,inf,7.144338807260155,inf,1.507843852608537,inf,inf,0.11188750862663906,0.15690781514638277,1.2447216890595008,inf,inf,inf,inf,inf,1.1210025929127052,inf,0.23659248449470993,inf,inf,0.08988957902001381,0.1260585531091217,0.8033924441017734,inf,inf,inf,inf,inf,0.9006050129645635,inf,0.19007661437431594,inf,inf,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.09981021394064872,0.13997096540043552,0.892058596761758,1.1103646833013436,inf,inf,inf,inf,inf,inf,0.21105435972272893,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.47291235334713594,0.6631986450520203,4.226676946800309,5.2610364683301345,inf,inf,inf,inf,inf,4.738115816767502,inf,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,
2640,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
